日期(執行日),股票代號,股票名稱,動作,買進價格,賣出價格,買進股數(股),賣出股數(股),個人漲跌幅(%),最大虧損MAE(%),異動金額(元),當下總資產估算(元)
2012-03-20,6116,彩晶,🛒 新進買入,2.89,,195745,0,-10.39,-12.15,565704,2262816
2012-03-20,8083,瑞穎,🛒 新進買入,61.0,,9273,0,-0.39,-4.64,565704,2262816
2012-03-23,8083,瑞穎,🚫 清倉賣出,,61.0,0,9316,-0.39,-4.64,568285,2273140
2012-03-30,6116,彩晶,🚫 清倉賣出,,2.6,0,217540,-10.39,-12.15,565604,2262416
2012-05-23,4912,KY聯德,🛒 新進買入,74.9,,7421,0,-0.26,-3.78,555905,2223622
2012-06-04,4912,KY聯德,🚫 清倉賣出,,75.0,0,7460,-0.26,-3.78,559548,2238195
2012-09-12,4416,三圓,🛒 新進買入,145.0,,3831,0,2.8,-1.83,555541,2222166
2012-09-17,4416,三圓,🚫 清倉賣出,,145.0,0,3847,2.8,-1.83,557945,2231783
2012-12-10,2342,茂矽,🛒 新進買入,6.77,,82632,0,8.14,-2.26,559424,2237696
2012-12-13,2342,茂矽,🚫 清倉賣出,,7.35,0,75681,8.14,-2.26,556260,2225041
2012-12-21,4743,合一,🛒 新進買入,44.25,,12899,0,5.35,-0.61,570806,2283225
2012-12-22,3176,基亞,🛒 新進買入,173.0,,3299,0,-10.76,-7.56,570806,2283225
2012-12-24,1781,合世,🛒 新進買入,47.5,,11998,0,-4.59,-7.41,569932,2279730
2012-12-25,4743,合一,🚫 清倉賣出,,46.8,0,12440,5.35,-0.61,582210,2328843
2012-12-26,3176,基亞,🚫 清倉賣出,,155.0,0,3837,-10.76,-7.56,594856,2379425
2012-12-27,1781,合世,🚫 清倉賣出,,45.5,0,12376,-4.59,-7.41,563143,2252572
2013-01-31,6128,上福,🛒 新進買入,29.5,,18863,0,-0.39,-0.73,556471,2225885
2013-02-05,4513,福裕,🛒 新進買入,11.3,,49155,0,8.86,0.0,555462,2221850
2013-02-05,6128,上福,🚫 清倉賣出,,29.5,0,18829,-0.39,-0.73,555462,2221850
2013-02-19,4513,福裕,🚫 清倉賣出,,12.35,0,45108,8.86,0.0,557086,2228346
2013-03-01,3131,弘塑,🛒 新進買入,251.0,,2263,0,14.29,0.0,568247,2272989
2013-03-04,3205,佰研,🛒 新進買入,31.1,,18271,0,6.33,-6.15,568247,2272989
2013-03-04,4743,合一,🛒 新進買入,59.5,,9550,0,0.44,-5.09,568247,2272989
2013-03-06,3131,弘塑,🚫 清倉賣出,,288.0,0,1974,14.29,0.0,568552,2274211
2013-03-07,3205,佰研,🚫 清倉賣出,,33.2,0,17676,6.33,-6.15,586853,2347415
2013-03-07,4743,合一,🚫 清倉賣出,,60.0,0,9780,0.44,-5.09,586853,2347415
2013-03-26,3372,典範,🛒 新進買入,8.1,,73796,0,-6.05,-6.22,597748,2390992
2013-03-29,3372,典範,🚫 清倉賣出,,7.64,0,77457,-6.05,-6.22,591776,2367105
2013-03-29,3498,陽程,🛒 新進買入,70.5,,8393,0,-10.0,-9.69,591776,2367105
2013-04-11,3570,大塚,🛒 新進買入,75.8,,7999,0,-12.22,-10.33,606386,2425544
2013-04-12,3498,陽程,🚫 清倉賣出,,63.7,0,9339,-10.0,-9.69,594900,2379600
2013-04-16,3570,大塚,🚫 清倉賣出,,66.8,0,8595,-12.22,-10.33,574183,2296735
2013-04-17,6116,彩晶,🛒 新進買入,6.94,,81188,0,8.22,0.0,563446,2253787
2013-04-22,6116,彩晶,🚫 清倉賣出,,7.54,0,75183,8.22,0.0,566880,2267520
2013-05-20,9906,欣巴巴,🛒 新進買入,87.3,,6496,0,0.4,0.0,567156,2268625
2013-05-23,9906,欣巴巴,🚫 清倉賣出,,88.0,0,6481,0.4,0.0,570335,2281342
2013-05-27,3054,立萬利,🛒 新進買入,20.4,,27829,0,7.42,0.0,567728,2270915
2013-05-28,6116,彩晶,🛒 新進買入,13.8,,41139,0,12.6,0.0,567728,2270915
2013-05-30,3054,立萬利,🚫 清倉賣出,,22.0,0,26327,7.42,0.0,579214,2316859
2013-05-31,3498,陽程,🛒 新進買入,83.0,,7133,0,6.21,-1.25,592061,2368244
2013-06-05,3498,陽程,🚫 清倉賣出,,88.5,0,6750,6.21,-1.25,597446,2389785
2013-06-05,5474,聰泰,🛒 新進買入,46.8,,12765,0,5.56,0.0,597446,2389785
2013-06-06,4401,東隆興,🛒 新進買入,86.0,,6941,0,1.11,-3.19,596983,2387934
2013-06-07,6116,彩晶,🚫 清倉賣出,,15.6,0,38786,12.6,0.0,605066,2420265
2013-06-10,3054,立萬利,🛒 新進買入,23.7,,26125,0,-9.64,-17.76,619185,2476743
2013-06-10,5474,聰泰,🚫 清倉賣出,,49.6,0,12483,5.56,0.0,619185,2476743
2013-06-11,4401,東隆興,🚫 清倉賣出,,87.3,0,6981,1.11,-3.19,609482,2437928
2013-06-11,9906,欣巴巴,🛒 新進買入,123.5,,4935,0,-9.27,-15.02,609482,2437928
2013-06-14,3498,陽程,🛒 新進買入,85.3,,7206,0,-6.35,-7.2,614688,2458755
2013-06-21,3054,立萬利,🚫 清倉賣出,,21.5,0,27184,-9.64,-17.76,584476,2337904
2013-06-24,3570,大塚,🛒 新進買入,146.5,,3997,0,-6.85,-6.87,585623,2342495
2013-06-24,9906,欣巴巴,🚫 清倉賣出,,112.5,0,5205,-9.27,-15.02,585623,2342495
2013-06-25,4401,東隆興,🛒 新進買入,81.8,,7121,0,9.35,0.0,582515,2330062
2013-06-26,3498,陽程,🚫 清倉賣出,,80.2,0,7394,-6.35,-7.2,593065,2372261
2013-06-27,3570,大塚,🚫 清倉賣出,,137.0,0,4230,-6.85,-6.87,579611,2318446
2013-07-05,4401,東隆興,🚫 清倉賣出,,89.8,0,6389,9.35,0.0,573777,2295110
2013-07-12,4401,東隆興,🛒 新進買入,91.0,,6390,0,-2.04,-6.64,581528,2326115
2013-07-12,5529,鉅陞,🛒 新進買入,74.9,,7764,0,5.99,0.0,581528,2326115
2013-07-17,5529,鉅陞,🚫 清倉賣出,,79.7,0,7422,5.99,0.0,591592,2366371
2013-07-22,8916,光隆,🛒 新進買入,30.9,,18782,0,3.63,-1.34,580385,2321542
2013-07-22,8929,富堡,🛒 新進買入,41.5,,13985,0,0.81,-2.82,580385,2321542
2013-07-24,4401,東隆興,🚫 清倉賣出,,89.5,0,6541,-2.04,-6.64,585497,2341989
2013-07-24,6116,彩晶,🛒 新進買入,12.8,,45741,0,2.72,-0.05,585497,2341989
2013-07-25,8916,光隆,🚫 清倉賣出,,32.15,0,18493,3.63,-1.34,594561,2378247
2013-07-25,8929,富堡,🚫 清倉賣出,,42.0,0,14156,0.81,-2.82,594561,2378247
2013-07-29,6116,彩晶,🚫 清倉賣出,,13.2,0,44978,2.72,-0.05,593710,2374841
2013-08-02,3665,貿聯-KY,🛒 新進買入,115.0,,5198,0,8.27,0.0,597811,2391247
2013-08-05,4528,江興鍛,🛒 新進買入,24.2,,24702,0,-5.33,-7.28,597811,2391247
2013-08-07,3665,貿聯-KY,🚫 清倉賣出,,125.0,0,4853,8.27,0.0,606705,2426822
2013-08-08,4528,江興鍛,🚫 清倉賣出,,23.0,0,26610,-5.33,-7.28,612051,2448205
2013-08-09,6183,關貿,🛒 新進買入,29.5,,20297,0,-0.23,-4.11,598778,2395114
2013-08-14,6183,關貿,🚫 清倉賣出,,29.55,0,20293,-0.23,-4.11,599679,2398719
2013-08-22,9906,欣巴巴,🛒 新進買入,67.0,,8976,0,-2.77,-9.15,601450,2405800
2013-08-26,3664,KY安瑞,🛒 新進買入,17.35,,34403,0,-4.7,-6.96,596892,2387569
2013-08-26,9906,欣巴巴,🚫 清倉賣出,,65.4,0,9126,-2.77,-9.15,596892,2387569
2013-08-29,3664,KY安瑞,🚫 清倉賣出,,16.6,0,35898,-4.7,-6.96,595917,2383670
2013-08-30,3060,銘異,🛒 新進買入,138.0,,4265,0,-5.45,-5.12,588599,2354397
2013-09-04,3060,銘異,🚫 清倉賣出,,131.0,0,4533,-5.45,-5.12,593925,2375703
2013-09-04,3632,研勤,🛒 新進買入,41.4,,14346,0,15.24,0.0,593925,2375703
2013-09-09,3632,研勤,🚫 清倉賣出,,47.9,0,12248,15.24,0.0,586719,2346879
2013-09-11,3229,晟鈦,🛒 新進買入,36.1,,16743,0,-14.6,-14.31,604423,2417693
2013-09-14,3229,晟鈦,🚫 清倉賣出,,30.95,0,19472,-14.6,-14.31,602677,2410711
2013-09-16,3060,銘異,🛒 新進買入,121.0,,4896,0,2.9,-15.74,592427,2369710
2013-09-26,3665,貿聯-KY,🛒 新進買入,134.5,,4271,0,2.2,-2.65,574468,2297875
2013-09-30,3060,銘異,🚫 清倉賣出,,125.0,0,4646,2.9,-15.74,580867,2323468
2013-10-01,3665,貿聯-KY,🚫 清倉賣出,,138.0,0,4240,2.2,-2.65,585185,2340741
2013-11-05,4934,太極,🛒 新進買入,23.0,,25646,0,8.05,0.0,589872,2359488
2013-11-07,2380,虹光,🛒 新進買入,11.4,,51849,0,6.16,-3.12,591083,2364334
2013-11-08,1219,福壽,🛒 新進買入,14.75,,40768,0,5.35,0.0,601337,2405350
2013-11-08,4934,太極,🚫 清倉賣出,,24.95,0,24101,8.05,0.0,601337,2405350
2013-11-12,2380,虹光,🚫 清倉賣出,,12.15,0,49585,6.16,-3.12,602462,2409849
2013-11-13,1219,福壽,🚫 清倉賣出,,15.6,0,39697,5.35,0.0,619281,2477124
2013-11-21,1540,喬福,🛒 新進買入,18.3,,33908,0,1.78,0.0,620528,2482113
2013-11-26,1540,喬福,🚫 清倉賣出,,18.7,0,33247,1.78,0.0,621725,2486902
2014-01-02,2465,麗臺,🛒 新進買入,10.1,,61712,0,12.43,0.0,623293,2493173
2014-01-07,2465,麗臺,🚫 清倉賣出,,11.4,0,56562,12.43,0.0,644808,2579233
2014-01-20,4946,辣椒,🛒 新進買入,77.0,,8346,0,13.45,0.0,642655,2570621
2014-01-20,5263,智崴,🛒 新進買入,262.0,,2452,0,13.67,0.0,642655,2570621
2014-01-23,4946,辣椒,🚫 清倉賣出,,87.7,0,7605,13.45,0.0,667027,2668111
2014-02-07,5263,智崴,🚫 清倉賣出,,299.0,0,2288,13.67,0.0,684308,2737235
2014-02-11,4714,永捷,🛒 新進買入,14.55,,47155,0,5.77,0.0,686107,2744430
2014-02-14,4714,永捷,🚫 清倉賣出,,15.45,0,44631,5.77,0.0,689561,2758244
2014-02-24,4995,晶達,🛒 新進買入,42.2,,16492,0,13.29,-0.52,695998,2783993
2014-02-25,3501,維熹,🛒 新進買入,57.8,,12041,0,10.63,0.0,695998,2783993
2014-02-25,5211,蒙恬,🛒 新進買入,34.9,,19942,0,-2.96,-6.06,695998,2783993
2014-02-27,4995,晶達,🚫 清倉賣出,,48.0,0,14534,13.29,-0.52,697678,2790714
2014-03-03,3501,維熹,🚫 清倉賣出,,64.2,0,11336,10.63,0.0,727810,2911241
2014-03-03,5211,蒙恬,🚫 清倉賣出,,34.0,0,21406,-2.96,-6.06,727810,2911241
2014-03-03,8076,伍豐,🛒 新進買入,152.0,,4788,0,10.09,0.0,727810,2911241
2014-03-06,8076,伍豐,🚫 清倉賣出,,168.0,0,4459,10.09,0.0,749235,2996943
2014-03-12,2465,麗臺,🛒 新進買入,14.35,,52330,0,5.51,0.0,750944,3003776
2014-03-17,2465,麗臺,🚫 清倉賣出,,15.2,0,50258,5.51,0.0,763931,3055725
2014-03-19,3664,KY安瑞,🛒 新進買入,49.55,,15363,0,-4.31,-8.62,761279,3045116
2014-03-19,5263,智崴,🛒 新進買入,446.5,,1704,0,-14.45,-10.46,761279,3045116
2014-03-21,3232,昱捷,🛒 新進買入,48.0,,15716,0,4.59,-3.69,754401,3017604
2014-03-24,3664,KY安瑞,🚫 清倉賣出,,47.6,0,15776,-4.31,-8.62,750969,3003876
2014-03-24,5263,智崴,🚫 清倉賣出,,383.5,0,1958,-14.45,-10.46,750969,3003876
2014-03-24,8404,百和興業-KY,🛒 新進買入,24.25,,30967,0,9.26,0.0,750969,3003876
2014-03-26,3232,昱捷,🚫 清倉賣出,,50.4,0,14300,4.59,-3.69,720758,2883033
2014-03-26,5464,霖宏,🛒 新進買入,24.2,,29783,0,-0.19,-1.7,720758,2883033
2014-03-27,8404,百和興業-KY,🚫 清倉賣出,,26.6,0,27784,9.26,0.0,739064,2956257
2014-03-31,5464,霖宏,🚫 清倉賣出,,24.25,0,30905,-0.19,-1.7,749467,2997871
2014-04-08,3060,銘異,🛒 新進買入,186.0,,4036,0,-5.75,-14.83,750779,3003117
2014-04-09,3529,力旺,🛒 新進買入,221.0,,3397,0,-3.55,-8.19,750779,3003117
2014-04-09,5263,智崴,🛒 新進買入,599.0,,1253,0,-6.55,-10.23,750779,3003117
2014-04-10,3232,昱捷,🛒 新進買入,52.0,,14698,0,-4.23,-2.93,764306,3057226
2014-04-14,3529,力旺,🚫 清倉賣出,,214.0,0,3510,-3.55,-8.19,751201,3004805
2014-04-21,5263,智崴,🚫 清倉賣出,,562.0,0,1271,-6.55,-10.23,714795,2859180
2014-04-22,3232,昱捷,🚫 清倉賣出,,50.0,0,14127,-4.23,-2.93,706391,2825566
2014-04-28,3529,力旺,🛒 新進買入,190.0,,3759,0,26.08,0.0,714346,2857387
2014-05-05,3512,能緹,🛒 新進買入,25.7,,28304,0,29.06,0.0,727413,2909655
2014-05-15,3512,能緹,🚫 清倉賣出,,33.3,0,22978,29.06,0.0,765183,3060733
2014-05-16,3060,銘異,🚫 清倉賣出,,176.0,0,4503,-5.75,-14.83,792538,3170152
2014-05-19,2390,云辰,🛒 新進買入,50.7,,15698,0,0.78,-5.37,795931,3183726
2014-05-20,3529,力旺,🚫 清倉賣出,,240.5,0,3334,26.08,0.0,801830,3207322
2014-05-23,3529,力旺,🛒 新進買入,256.5,,3152,0,14.56,0.0,808650,3234603
2014-05-29,2390,云辰,🚫 清倉賣出,,51.3,0,16650,0.78,-5.37,854169,3416679
2014-05-29,3060,銘異,🛒 新進買入,157.5,,5423,0,8.14,-1.0,854169,3416679
2014-05-29,3268,海德威,🛒 新進買入,35.0,,24404,0,-1.68,-5.76,854169,3416679
2014-05-29,5269,祥碩,🛒 新進買入,163.5,,5224,0,30.37,-6.16,854169,3416679
2014-06-03,2390,云辰,🛒 新進買入,46.6,,18418,0,16.49,-4.02,858309,3433239
2014-06-03,3268,海德威,🚫 清倉賣出,,34.55,0,24842,-1.68,-5.76,858309,3433239
2014-06-05,2390,云辰,📉 減碼微調,,46.8,0,3734,16.49,-4.02,174778,3495569
2014-06-05,3060,銘異,📉 減碼微調,,165.0,0,1059,8.14,-1.0,174778,3495569
2014-06-05,3268,海德威,🛒 新進買入,40.35,,17326,0,-3.48,-8.1,699113,3495569
2014-06-05,3529,力旺,📉 減碼微調,,306.5,0,570,14.56,0.0,174778,3495569
2014-06-05,5269,祥碩,📉 減碼微調,,201.5,0,867,30.37,-6.16,174778,3495569
2014-06-10,2390,云辰,📈 加碼微調,47.9,,3693,0,16.49,-4.02,176931,3538637
2014-06-10,3060,銘異,📈 加碼微調,161.0,,1098,0,8.14,-1.0,176931,3538637
2014-06-10,3268,海德威,🚫 清倉賣出,,39.1,0,18100,-3.48,-8.1,707727,3538637
2014-06-10,3529,力旺,📈 加碼微調,298.0,,593,0,14.56,0.0,176931,3538637
2014-06-10,5269,祥碩,📈 加碼微調,162.5,,1088,0,30.37,-6.16,176931,3538637
2014-06-11,3529,力旺,🚫 清倉賣出,,295.0,0,2939,14.56,0.0,867205,3468821
2014-06-13,2390,云辰,🚫 清倉賣出,,54.5,0,15884,16.49,-4.02,865711,3462846
2014-06-25,3060,銘異,🚫 清倉賣出,,171.0,0,5202,8.14,-1.0,889542,3558171
2014-06-25,3580,友威科,🛒 新進買入,13.35,,66632,0,20.87,-7.53,889542,3558171
2014-06-25,5310,天剛,🛒 新進買入,42.9,,20735,0,11.21,-0.28,889542,3558171
2014-07-04,5269,祥碩,🚫 清倉賣出,,214.0,0,4549,30.37,-6.16,973493,3893972
2014-07-07,3580,友威科,🚫 清倉賣出,,16.2,0,62086,20.87,-7.53,1005800,4023201
2014-07-07,5310,天剛,🚫 清倉賣出,,47.9,0,20997,11.21,-0.28,1005800,4023201
2014-07-08,3520,振維,🛒 新進買入,81.3,,12815,0,-1.25,0.0,1041897,4167589
2014-07-10,6228,全譜,🛒 新進買入,21.0,,50308,0,13.12,0.0,1056477,4225909
2014-07-14,6101,寬魚國際,🛒 新進買入,30.05,,36783,0,9.38,-0.21,1105331,4421325
2014-07-18,3520,振維,🚫 清倉賣出,,80.6,0,14121,-1.25,0.0,1138196,4552784
2014-07-22,6228,全譜,🚫 清倉賣出,,23.85,0,47202,13.12,0.0,1125768,4503074
2014-07-25,6101,寬魚國際,🚫 清倉賣出,,33.0,0,33246,9.38,-0.21,1097122,4388489
2014-08-08,2390,云辰,🛒 新進買入,28.4,,39224,0,-10.04,-12.72,1113979,4455919
2014-08-08,5269,祥碩,🛒 新進買入,140.5,,7928,0,8.48,-0.09,1113979,4455919
2014-08-12,3176,基亞,🛒 新進買入,185.5,,6157,0,-16.5,-39.11,1142212,4568851
2014-08-14,1704,榮化,🛒 新進買入,16.0,,57991,0,-1.75,-18.92,927866,4639334
2014-08-14,2390,云辰,📉 減碼微調,,30.8,0,7531,-10.04,-12.72,231966,4639334
2014-08-14,3176,基亞,📉 減碼微調,,161.0,0,1440,-16.5,-39.11,231966,4639334
2014-08-14,4739,康普,🛒 新進買入,32.0,,28995,0,1.16,0.0,927866,4639334
2014-08-14,5269,祥碩,📉 減碼微調,,157.0,0,1477,8.48,-0.09,231966,4639334
2014-08-15,1704,榮化,📈 加碼微調,14.55,,15843,0,-1.75,-18.92,230522,4610452
2014-08-15,2390,云辰,📈 加碼微調,26.65,,8650,0,-10.04,-12.72,230522,4610452
2014-08-15,3176,基亞,📈 加碼微調,150.0,,1536,0,-16.5,-39.11,230522,4610452
2014-08-15,4739,康普,🚫 清倉賣出,,32.5,0,28372,1.16,0.0,922090,4610452
2014-08-15,5269,祥碩,📈 加碼微調,158.5,,1454,0,8.48,-0.09,230522,4610452
2014-08-20,2390,云辰,🚫 清倉賣出,,25.65,0,38618,-10.04,-12.72,990560,3962243
2014-08-20,5269,祥碩,🚫 清倉賣出,,152.0,0,6516,8.48,-0.09,990560,3962243
2014-08-20,6104,創惟,🛒 新進買入,60.3,,16427,0,4.89,-7.67,990560,3962243
2014-08-21,5215,科嘉-KY,🛒 新進買入,45.6,,21324,0,-0.18,-3.34,972375,3889500
2014-08-26,1704,榮化,🚫 清倉賣出,,15.2,0,66267,-1.75,-18.92,1007265,4029062
2014-08-26,4703,揚華,🛒 新進買入,58.5,,17218,0,25.32,0.0,1007265,4029062
2014-08-27,3176,基亞,📉 減碼微調,,130.0,0,1544,-16.5,-39.11,200806,4016129
2014-08-27,4703,揚華,📉 減碼微調,,62.5,0,3212,25.32,0.0,200806,4016129
2014-08-27,5014,建錩,🛒 新進買入,13.15,,61081,0,3.39,-6.89,803225,4016129
2014-08-27,5215,科嘉-KY,📉 減碼微調,,44.65,0,4497,-0.18,-3.34,200806,4016129
2014-08-27,6104,創惟,📉 減碼微調,,61.3,0,3275,4.89,-7.67,200806,4016129
2014-08-28,3089,億杰,🛒 新進買入,38.0,,21786,0,23.46,0.0,827878,4139393
2014-08-28,5215,科嘉-KY,🚫 清倉賣出,,45.7,0,18115,-0.18,-3.34,827878,4139393
2014-09-01,5215,科嘉-KY,🛒 新進買入,52.0,,16044,0,1.52,0.0,834338,4171692
2014-09-01,6104,創惟,🚫 清倉賣出,,63.5,0,13139,4.89,-7.67,834338,4171692
2014-09-02,3537,堡達,🛒 新進買入,31.95,,27348,0,6.0,-5.68,873773,4368868
2014-09-02,5215,科嘉-KY,🚫 清倉賣出,,53.0,0,16486,1.52,0.0,873773,4368868
2014-09-04,1235,興泰,🛒 新進買入,31.95,,28496,0,1.32,0.0,910474,4552374
2014-09-04,3176,基亞,🚫 清倉賣出,,155.5,0,5855,-16.5,-39.11,910474,4552374
2014-09-05,4703,揚華,🚫 清倉賣出,,73.6,0,12341,25.32,0.0,908300,4541504
2014-09-05,5603,陸海,🛒 新進買入,24.05,,37767,0,2.5,-4.0,908300,4541504
2014-09-09,1235,興泰,📈 加碼微調,32.25,,7423,0,1.32,0.0,239401,4788023
2014-09-09,3089,億杰,📈 加碼微調,48.5,,4936,0,23.46,0.0,239401,4788023
2014-09-09,3537,堡達,📈 加碼微調,33.7,,7103,0,6.0,-5.68,239401,4788023
2014-09-09,5014,建錩,🚫 清倉賣出,,13.65,0,70154,3.39,-6.89,957604,4788023
2014-09-09,5603,陸海,📈 加碼微調,23.25,,10296,0,2.5,-4.0,239401,4788023
2014-09-10,1235,興泰,🚫 清倉賣出,,32.5,0,36790,1.32,0.0,1195689,4782756
2014-09-10,3089,億杰,🚫 清倉賣出,,47.1,0,25386,23.46,0.0,1195689,4782756
2014-09-10,3537,堡達,🚫 清倉賣出,,34.0,0,35167,6.0,-5.68,1195689,4782756
2014-09-12,5603,陸海,🚫 清倉賣出,,24.75,0,49989,2.5,-4.0,1237242,4948968
2014-09-18,3615,安可,🛒 新進買入,36.4,,33803,0,-4.5,-8.29,1230443,4921774
2014-09-24,3490,單井,🛒 新進買入,136.0,,9108,0,25.24,0.0,1238744,4954977
2014-09-30,3615,安可,🚫 清倉賣出,,34.9,0,35857,-4.5,-8.29,1251434,5005737
2014-10-06,3490,單井,🚫 清倉賣出,,171.0,0,7581,25.24,0.0,1296360,5185440
2014-10-07,4995,晶達,🛒 新進買入,53.1,,24118,0,-4.15,-10.4,1280714,5122858
2014-10-09,3490,單井,🛒 新進買入,161.0,,8166,0,-1.63,-15.26,1314832,5259328
2014-10-13,3294,英濟,🛒 新進買入,17.5,,74126,0,4.16,-3.76,1297209,5188839
2014-10-13,6259,百徽,🛒 新進買入,17.5,,74126,0,25.22,0.0,1297209,5188839
2014-10-20,4995,晶達,🚫 清倉賣出,,51.1,0,24711,-4.15,-10.4,1262777,5051110
2014-10-21,1225,福懋油,🛒 新進買入,16.5,,75495,0,11.68,-1.56,1245677,4982710
2014-10-22,1225,福懋油,📉 減碼微調,,16.6,0,15668,11.68,-1.56,260089,5201792
2014-10-22,3294,英濟,📉 減碼微調,,18.5,0,14058,4.16,-3.76,260089,5201792
2014-10-22,3490,單井,🚫 清倉賣出,,159.0,0,8178,-1.63,-15.26,1300448,5201792
2014-10-22,3664,KY安瑞,🛒 新進買入,25.2,,41284,0,6.72,-8.18,1040358,5201792
2014-10-22,6241,易通展,🛒 新進買入,30.8,,33777,0,5.75,-15.79,1040358,5201792
2014-10-22,6259,百徽,📉 減碼微調,,21.5,0,12097,25.22,0.0,260089,5201792
2014-10-23,1225,福懋油,📈 加碼微調,16.9,,15917,0,11.68,-1.56,269007,5380154
2014-10-23,3294,英濟,🚫 清倉賣出,,18.3,0,58799,4.16,-3.76,1076030,5380154
2014-10-23,3498,陽程,🛒 新進買入,49.15,,27365,0,17.54,-11.33,1345038,5380154
2014-10-23,3664,KY安瑞,📈 加碼微調,24.3,,11070,0,6.72,-8.18,269007,5380154
2014-10-23,6241,易通展,📈 加碼微調,28.4,,9472,0,5.75,-15.79,269007,5380154
2014-10-23,6259,百徽,🚫 清倉賣出,,22.0,0,48910,25.22,0.0,1076030,5380154
2014-10-31,1225,福懋油,🚫 清倉賣出,,18.5,0,72675,11.68,-1.56,1344499,5377996
2014-10-31,3325,旭品,🛒 新進買入,24.3,,55329,0,-9.82,-5.6,1344499,5377996
2014-11-03,3664,KY安瑞,🚫 清倉賣出,,27.0,0,52281,6.72,-8.18,1411593,5646372
2014-11-03,6241,易通展,🚫 清倉賣出,,32.7,0,43167,5.75,-15.79,1411593,5646372
2014-11-04,3498,陽程,🚫 清倉賣出,,58.0,0,25272,17.54,-11.33,1465832,5863328
2014-11-12,3325,旭品,🚫 清倉賣出,,22.0,0,69195,-9.82,-5.6,1522305,6089222
2014-11-27,6259,百徽,🛒 新進買入,31.0,,47724,0,28.68,0.0,1479455,5917823
2014-12-08,8085,福華,🛒 新進買入,9.58,,170098,0,14.37,0.0,1629540,6518162
2014-12-09,6259,百徽,🚫 清倉賣出,,40.05,0,40523,28.68,0.0,1622981,6491926
2014-12-11,4152,台微體,🛒 新進買入,238.0,,6772,0,7.14,0.0,1611776,6447106
2014-12-18,8085,福華,🚫 清倉賣出,,11.0,0,151054,14.37,0.0,1661596,6646386
2014-12-23,4152,台微體,🚫 清倉賣出,,256.0,0,6471,7.14,0.0,1656680,6626721
2014-12-24,4417,金洲,🛒 新進買入,28.4,,58956,0,15.56,-0.05,1674374,6697498
2015-01-06,4417,金洲,🚫 清倉賣出,,32.95,0,51888,15.56,-0.05,1709723,6838892
2015-01-09,5259,清惠,🛒 新進買入,16.25,,107059,0,16.46,0.0,1739713,6958854
2015-01-21,5259,清惠,🚫 清倉賣出,,19.0,0,96762,16.46,0.0,1838489,7353959
2015-02-10,8040,九暘電,🛒 新進買入,12.05,,150316,0,5.39,-4.61,1811309,7245236
2015-03-02,2417,圓剛,🛒 新進買入,12.75,,142635,0,7.81,-1.22,1818606,7274425
2015-03-03,8040,九暘電,🚫 清倉賣出,,12.75,0,144845,5.39,-4.61,1846777,7387108
2015-03-12,2417,圓剛,🚫 清倉賣出,,13.8,0,134741,7.81,-1.22,1859426,7437704
2015-03-17,2841,台開,🛒 新進買入,17.0,,110124,0,2.24,-5.34,1872110,7488442
2015-03-27,2841,台開,🚫 清倉賣出,,17.45,0,108217,2.24,-5.34,1888399,7553596
2015-04-09,8924,大田,🛒 新進買入,23.0,,81852,0,-6.46,-13.08,1882602,7530411
2015-04-10,3089,億杰,🛒 新進買入,22.2,,84801,0,2.07,-9.95,1882602,7530411
2015-04-13,3315,宣昶,🛒 新進買入,22.8,,81977,0,-0.83,-3.99,1869084,7476338
2015-04-20,3685,政翔,🛒 新進買入,46.8,,39842,0,48.13,0.0,1864651,7458607
2015-04-21,8924,大田,🚫 清倉賣出,,21.6,0,85564,-6.46,-13.08,1848191,7392767
2015-04-22,6167,久正,🛒 新進買入,5.59,,327754,0,28.47,0.0,1832148,7328593
2015-04-23,3315,宣昶,🚫 清倉賣出,,22.7,0,80684,-0.83,-3.99,1831529,7326117
2015-04-27,3089,億杰,🚫 清倉賣出,,22.75,0,81984,2.07,-9.95,1865136,7460545
2015-04-28,6211,福登,🛒 新進買入,35.5,,54199,0,5.78,-6.1,1924081,7696327
2015-04-30,3685,政翔,🚫 清倉賣出,,69.6,0,29369,48.13,0.0,2044118,8176472
2015-05-05,6167,久正,🚫 清倉賣出,,7.21,0,313072,28.47,0.0,2257250,9029000
2015-05-07,3685,政翔,🛒 新進買入,54.5,,40551,0,1.25,-13.8,2210056,8840225
2015-05-11,6211,福登,🚫 清倉賣出,,37.7,0,57820,5.78,-6.1,2179845,8719382
2015-05-19,3685,政翔,🚫 清倉賣出,,55.4,0,40300,1.25,-13.8,2232658,8930635
