股票代號,股票名稱,買進日期,賣出日期,買進價格,賣出價格,個人漲跌幅(%),同期大盤漲跌幅(%),最大虧損MAE(%),RSI_14,乖離率20MA(%),外資買賣超(股),投信買賣超(股),散戶融資增減(張),營收年增率(%)
3362,先進光,2021-03-19,2021-03-25,,,4.78,-0.06,0.0,94.4,55.00000000000001,1303150.0,0.0,0.0,70.14
6150,撼訊,2021-03-22,2021-03-25,,,-0.0,-0.79,-1.22,62.37,5.41,105000.0,0.0,0.0,128.14
6533,晶心科,2021-03-19,2021-03-25,,,1.38,-0.06,-2.52,55.18,8.91,934751.0,0.0,0.0,7.73
3228,金麗科,2021-03-22,2021-04-01,,,10.7,2.37,-2.93,78.35,20.18,412000.0,0.0,0.0,150.93
3545,敦泰,2021-03-22,2021-04-01,,,15.27,2.37,-9.16,80.83,38.09,-2897748.0,78000.0,0.0,60.83
8054,安國,2021-04-01,2021-04-06,,,2.45,1.02,0.0,70.27,15.45,340000.0,0.0,0.0,181.51
2457,飛宏,2021-03-25,2021-04-08,,,58.01,5.41,-0.05,82.19,28.189999999999998,-6073000.0,0.0,0.0,88.21
2609,陽明,2021-03-25,2021-04-08,,,35.96,5.41,-3.61,73.23,14.030000000000001,14046044.0,0.0,0.0,120.31
4961,天鈺,2021-03-25,2021-04-08,,,28.27,5.41,-2.92,67.23,20.25,-2497000.0,38000.0,0.0,73.29
5608,四維航,2021-04-08,2021-04-09,,,0.36,-0.42,-5.33,74.55,22.06,845000.0,0.0,0.0,23.6
6283,淳安,2021-04-01,2021-04-09,,,16.85,1.73,0.0,73.62,13.56,410000.0,0.0,0.0,676.88
8040,九暘電,2021-04-08,2021-04-09,,,2.45,-0.42,-8.89,75.37,37.9,355000.0,0.0,0.0,-32.07
2399,映泰,2021-04-08,2021-04-12,,,-9.25,-0.39,-9.92,90.57,61.33,-1218000.0,0.0,0.0,1.99
2597,潤弘,2021-04-09,2021-04-13,,,0.26,-0.17,-4.02,98.26,51.57000000000001,110000.0,0.0,0.0,31.01
5272,笙科,2021-04-09,2021-04-13,,,-7.21,-0.17,-8.12,81.03,37.07,-29999.0,0.0,0.0,27.74
6494,九齊,2021-04-12,2021-04-13,,,0.01,-0.21,-1.67,81.08,33.14,-5900.0,0.0,0.0,95.25
3149,正達,2021-04-13,2021-04-15,,,-5.92,1.5,-5.38,62.99,15.39,-44000.0,6910.0,0.0,26.89
3362,先進光,2021-04-09,2021-04-16,,,-18.61,1.82,-18.32,92.65,54.89000000000001,-864000.0,0.0,0.0,70.14
3552,同致,2021-04-06,2021-04-16,,,-25.3,2.53,-27.6,58.43,6.069999999999999,-466000.0,-10000.0,0.0,212.75
6643,M31,2021-04-16,2021-04-20,,,-14.53,0.96,-12.94,81.47,26.169999999999998,-262000.0,0.0,0.0,8.82
2609,陽明,2021-04-13,2021-04-23,,,33.96,2.86,-2.87,74.11,26.279999999999998,-32725032.0,2392659.0,0.0,90.35
6237,驊訊,2021-04-13,2021-04-23,,,-2.04,2.86,-5.66,74.04,32.519999999999996,853000.0,-545000.0,0.0,284.69
2014,中鴻,2021-04-15,2021-04-27,,,37.0,3.07,0.0,86.74,33.33,-13151690.0,1179000.0,0.0,21.05
3006,晶豪科,2021-04-16,2021-04-28,,,18.73,2.4,0.0,83.57,23.98,3201776.0,1416000.0,0.0,31.62
6643,M31,2021-04-23,2021-04-28,,,13.36,1.55,0.0,59.34,-2.6,430000.0,-9000.0,0.0,8.82
3228,金麗科,2021-04-27,2021-04-29,,,18.25,-0.17,0.0,7.46,-42.07,174130.0,0.0,0.0,140.92
8261,富鼎,2021-05-03,2021-05-05,,,-10.34,-2.2,-13.73,78.44,15.740000000000002,1554000.0,0.0,0.0,87.34
3661,F-世芯,2021-04-20,2021-05-06,,,-16.83,-1.88,-26.9,6.1,-39.45,-3038691.0,-4659810.0,0.0,66.14
2605,新興,2021-04-28,2021-05-11,,,-2.01,-5.6,-11.56,83.68,32.800000000000004,-2721951.0,0.0,0.0,-12.96
2637,KY慧洋,2021-04-28,2021-05-11,,,7.36,-5.6,-1.09,91.04,49.669999999999995,398.0,1882000.0,0.0,45.89
8261,富鼎,2021-05-06,2021-05-11,,,-8.11,-2.42,-10.61,58.66,-3.36,1525795.0,-200000.0,0.0,87.34
2495,普安,2021-05-11,2021-05-12,,,0.69,-4.1,-6.58,83.16,49.02,940000.0,0.0,0.0,-2.52
2601,益航,2021-04-29,2021-05-12,,,-3.24,-9.47,-14.64,78.09,22.99,-1510000.0,0.0,0.0,77.13
3060,銘異,2021-05-11,2021-05-12,,,-14.76,-4.1,-15.39,75.56,29.84,630000.0,0.0,0.0,24.9
3362,先進光,2021-05-11,2021-05-12,,,-4.55,-4.1,-10.18,20.35,-22.41,-15000.0,0.0,0.0,17.51
6116,彩晶,2021-05-05,2021-05-12,,,-16.5,-5.59,-20.89,65.18,12.02,-55199667.0,62000.0,0.0,132.68
6547,高端疫苗,2021-05-31,2021-06-01,,,-19.21,0.55,-18.93,67.41,13.100000000000001,581099.0,0.0,0.0,
1732,毛寶,2021-06-01,2021-06-02,,,1.81,0.02,0.0,56.84,-3.7199999999999998,-89000.0,0.0,0.0,-10.41
2617,台航,2021-05-31,2021-06-02,,,10.39,0.57,-1.59,33.86,-2.87,812000.0,3103.0,0.0,33.8
6589,台康生技,2021-05-31,2021-06-02,,,-8.67,0.57,-10.81,61.78,2.52,179005.0,0.0,0.0,29.74
3228,金麗科,2021-06-02,2021-06-03,,,-4.98,0.48,-4.95,71.06,36.25,-177033.0,0.0,0.0,231.75
6150,撼訊,2021-05-31,2021-06-03,,,18.1,1.05,0.0,21.55,-10.01,-139970.0,0.0,0.0,281.33
1760,寶齡,2021-05-31,2021-06-04,,,0.53,0.47,-10.0,70.22,14.19,248000.0,0.0,0.0,2.3
5603,陸海,2021-06-03,2021-06-07,,,1.49,-0.94,-0.36,86.91,26.47,996000.0,0.0,0.0,13.11
6485,點序,2021-06-03,2021-06-07,,,-0.39,-0.94,-1.37,66.96,10.549999999999999,97000.0,0.0,0.0,139.2
2642,宅配通,2021-06-07,2021-06-08,,,0.71,-0.03,0.0,78.04,38.71,234926.0,0.0,0.0,6.52
1455,集盛,2021-06-08,2021-06-09,,,-1.36,-0.63,-3.92,65.6,8.540000000000001,3946011.0,0.0,0.0,130.4
4746,台耀,2021-06-02,2021-06-11,,,5.77,0.32,-6.23,77.46,30.080000000000002,3312100.0,0.0,0.0,18.48
2615,萬海,2021-06-02,2021-06-15,,,13.66,1.24,-4.12,76.95,46.910000000000004,14072628.0,12000.0,0.0,178.9
2014,中鴻,2021-06-04,2021-06-17,,,-3.52,1.59,-8.28,67.0,8.309999999999999,-3118969.0,-7668000.0,0.0,58.08
2636,台驊,2021-06-07,2021-06-18,,,34.08,1.55,-5.81,94.85,56.08,10740.0,3674.0,0.0,64.15
1455,集盛,2021-06-15,2021-06-21,,,-0.01,-1.63,-4.31,46.28,2.08,4483009.0,0.0,0.0,135.84
2465,麗臺,2021-06-18,2021-06-21,,,-1.5,-1.48,0.0,82.74,42.16,229700.0,0.0,0.0,243.28
2028,威致,2021-06-17,2021-06-22,,,24.84,-1.8,0.0,75.55,18.75,-537000.0,0.0,0.0,68.15
2038,海光,2021-06-09,2021-06-22,,,28.52,0.8,-5.46,76.75,24.58,1865923.0,0.0,0.0,3.93
8905,裕國,2021-06-22,2021-06-23,,,0.6,1.53,-6.03,73.86,35.160000000000004,50000.0,0.0,0.0,13.2
3530,晶相光,2021-06-11,2021-06-24,,,8.39,1.29,-3.87,91.17,36.51,413800.0,-358000.0,0.0,103.5
6485,點序,2021-06-21,2021-06-24,,,7.12,2.04,0.0,65.41,9.39,183000.0,0.0,0.0,264.02
8040,九暘電,2021-06-23,2021-06-24,,,0.93,0.42,-0.64,73.31,26.640000000000004,-459000.0,0.0,0.0,65.37
5608,四維航,2021-06-25,2021-06-28,,,1.48,0.51,0.0,72.78,35.9,776180.0,0.0,0.0,123.7
1905,華紙,2021-06-28,2021-06-30,,,-2.34,1.0,-2.18,53.77,2.2800000000000002,3397502.0,0.0,0.0,35.21
2614,東森,2021-06-21,2021-07-01,,,34.23,3.91,0.0,94.89,51.470000000000006,3621690.0,0.0,0.0,34.84
3169,亞信,2021-06-22,2021-07-02,,,9.09,3.81,-2.43,70.97,17.04,889030.0,0.0,0.0,49.91
1905,華紙,2021-07-02,2021-07-05,,,-1.07,1.19,-2.77,62.14,2.54,4904050.0,0.0,0.0,35.21
2609,陽明,2021-06-24,2021-07-06,,,50.53,3.1,0.0,65.57,15.06,-14489482.0,-11064000.0,0.0,136.55
6756,威鋒電子,2021-06-24,2021-07-06,,,12.31,3.1,-3.45,91.12,39.190000000000005,217907.0,435000.0,0.0,57.45
1905,華紙,2021-07-06,2021-07-07,,,2.15,-0.35,0.0,55.38,2.4899999999999998,3421050.0,0.0,0.0,35.21
2030,彰源,2021-07-06,2021-07-08,,,-1.45,-0.23,-3.62,84.1,36.51,-2480550.0,0.0,0.0,56.7
2605,新興,2021-06-30,2021-07-12,,,3.39,0.53,-7.34,88.15,55.300000000000004,-914140.0,0.0,0.0,-20.25
2601,益航,2021-07-01,2021-07-13,,,-14.79,0.96,-23.74,95.22,49.84,1572387.0,0.0,0.0,15.88
2069,運錩,2021-07-13,2021-07-14,,,-14.62,-0.01,-15.52,72.09,23.549999999999997,-1668000.0,0.0,0.0,128.4
2607,榮運,2021-07-05,2021-07-15,,,-18.53,0.86,-20.87,80.5,43.14,-7428805.0,0.0,0.0,3.4
2030,彰源,2021-07-12,2021-07-16,,,-11.25,0.49,-18.99,88.03,31.3,531200.0,0.0,0.0,56.7
3141,晶宏,2021-07-07,2021-07-19,,,5.04,-0.22,-5.85,90.28,32.42,-52678.0,-40000.0,0.0,111.94
2023,燁輝,2021-07-08,2021-07-20,,,12.92,-1.76,-4.17,75.0,23.27,1576625.0,0.0,0.0,80.19
2069,運錩,2021-07-15,2021-07-20,,,23.76,-2.75,0.0,61.81,1.59,-926000.0,0.0,0.0,128.4
6509,聚和,2021-07-16,2021-07-21,,,19.88,-2.37,0.0,80.98,32.01,2235100.0,0.0,0.0,55.07
3372,典範,2021-07-21,2021-07-23,,,4.32,0.88,0.0,77.91,23.7,1329000.0,0.0,0.0,140.08
2486,一詮,2021-07-14,2021-07-26,,,16.83,-2.0,-0.44,80.8,22.16,1372000.0,0.0,0.0,50.08
3675,德微,2021-07-20,2021-07-28,,,-7.0,-1.73,-6.97,80.19,29.509999999999998,28000.0,-20000.0,0.0,32.8
3035,智原,2021-07-19,2021-07-29,,,-0.03,-1.6,-2.92,81.26,22.720000000000002,3307349.0,-730000.0,0.0,12.36
3228,金麗科,2021-07-20,2021-07-30,,,-0.62,-1.0,-5.78,69.5,11.66,231750.0,-2000.0,0.0,169.26
5340,建榮,2021-07-30,2021-08-02,,,-0.72,1.55,-2.0,74.48,11.77,32000.0,0.0,0.0,1.8
6226,光鼎,2021-07-29,2021-08-02,,,18.78,0.71,0.0,84.39,34.4,-68400.0,0.0,0.0,28.73
6104,創惟,2021-07-23,2021-08-04,,,12.78,0.76,-6.24,93.81,48.53,-354000.0,1325000.0,0.0,5.79
6229,研通,2021-07-26,2021-08-04,,,-1.17,1.57,-8.8,75.81,28.82,395000.0,0.0,0.0,17.62
9962,有益,2021-07-28,2021-08-09,,,-12.13,2.34,-6.27,65.72,14.77,150000.0,0.0,0.0,97.63
6226,光鼎,2021-08-04,2021-08-10,,,-11.35,-1.56,-14.18,87.93,37.21,-97500.0,0.0,0.0,28.73
2609,陽明,2021-08-02,2021-08-12,,,8.3,-1.3,0.0,25.7,-30.31,10230806.0,-628000.0,0.0,152.16
6568,宏觀,2021-08-02,2021-08-12,,,9.09,-1.3,0.0,92.17,28.23,269000.0,-389000.0,0.0,18.31
3663,鑫科,2021-08-12,2021-08-16,,,-13.55,-2.01,-8.36,69.18,13.669999999999998,516000.0,0.0,0.0,42.79
5475,德宏,2021-08-04,2021-08-16,,,-14.31,-3.98,-21.13,41.75,-14.23,-732000.0,0.0,0.0,400.28
1783,和康生,2021-08-09,2021-08-18,,,-12.81,-3.44,-13.57,86.18,51.32,84000.0,0.0,0.0,-2.36
3114,好德,2021-08-10,2021-08-23,,,-6.03,-2.99,-16.69,79.26,23.26,96000.0,0.0,0.0,14.88
1734,杏輝,2021-08-12,2021-08-24,,,5.93,-2.08,-2.75,66.17,10.02,689000.0,0.0,0.0,-18.39
4192,杏國,2021-08-16,2021-08-24,,,-5.81,-0.08,-14.93,80.88,43.830000000000005,40000.0,0.0,0.0,-63.62
8476,台境,2021-08-18,2021-08-24,,,11.3,0.06,0.0,68.62,10.47,2000.0,0.0,0.0,18.56
6727,亞泰金屬,2021-08-17,2021-08-27,,,2.51,3.57,-12.48,27.82,-26.650000000000002,-128000.0,0.0,0.0,127.7
4175,杏一,2021-09-07,2021-09-08,,,-0.95,-0.89,-2.4,63.04,6.05,60116.0,-62000.0,0.0,8.65
3527,聚積,2021-08-26,2021-09-10,,,5.3,2.63,-6.32,85.03,44.42,-144998.0,-52000.0,0.0,213.45
3675,德微,2021-08-31,2021-09-10,,,8.12,0.06,-3.69,66.03,12.68,915950.0,-3000.0,0.0,32.59
2013,中鋼構,2021-09-01,2021-09-13,,,-2.05,-0.01,-3.38,89.87,36.480000000000004,3617000.0,0.0,0.0,53.92
6469,大樹,2021-09-01,2021-09-13,,,-12.09,-0.01,-12.15,84.06,34.2,-140000.0,0.0,0.0,29.51
5227,立凱-KY,2021-09-13,2021-09-15,,,12.43,-0.52,0.0,67.83,10.72,311000.0,0.0,0.0,43.09
4175,杏一,2021-09-10,2021-09-16,,,-6.24,-0.96,-9.23,63.47,4.41,-5000.0,0.0,0.0,8.65
6568,宏觀,2021-09-08,2021-09-22,,,1.78,-1.8,-5.51,86.18,36.13,-104000.0,0.0,0.0,-12.18
8121,越峰,2021-09-10,2021-09-23,,,47.61,-2.1,0.0,96.23,47.79,359000.0,0.0,0.0,50.23
3701,大眾控,2021-09-13,2021-09-24,,,9.16,-0.9,-4.47,80.81,31.490000000000002,-5000.0,0.0,0.0,33.23
1727,中華化,2021-09-23,2021-10-05,,,-21.43,-3.6,-18.98,78.06,31.790000000000003,610064.0,0.0,0.0,16.98
3232,昱捷,2021-09-17,2021-10-05,,,6.39,-4.71,0.0,97.02,40.43,268000.0,0.0,0.0,81.9
3141,晶宏,2021-09-28,2021-10-08,,,-5.06,-3.14,-19.18,42.95,3.34,129900.0,10000.0,0.0,124.15
8121,越峰,2021-09-28,2021-10-08,,,-23.5,-3.14,-24.14,89.96,47.13,-43000.0,0.0,0.0,66.57
4141,龍燈-KY,2021-10-06,2021-10-21,,,30.37,3.04,0.0,84.69,33.64,-321000.0,0.0,0.0,43.29
5321,美而快,2021-10-06,2021-10-21,,,11.54,3.04,-2.81,71.41,28.03,1050.0,0.0,0.0,23.81
4192,杏國,2021-10-13,2021-10-25,,,-14.35,3.34,-14.05,62.5,7.9399999999999995,142299.0,0.0,0.0,-77.86
2243,宏旭-KY,2021-10-21,2021-10-28,,,-3.9,0.9,-8.02,71.76,29.45,-36000.0,0.0,0.0,531.27
1721,三晃,2021-10-20,2021-11-01,,,-2.4,1.07,-5.52,86.5,48.65,-1659893.0,0.0,0.0,12.01
5321,美而快,2021-11-01,2021-11-02,,,-3.16,-0.01,-9.57,56.95,7.37,-317000.0,0.0,0.0,20.81
8121,越峰,2021-10-25,2021-11-02,,,27.04,1.02,0.0,51.08,-8.559999999999999,-566000.0,0.0,0.0,61.05
4743,合一,2021-10-22,2021-11-03,,,10.9,1.38,-0.86,81.82,30.09,2889627.0,0.0,0.0,1286.09
8121,越峰,2021-11-03,2021-11-04,,,15.2,-0.25,0.0,39.15,2.69,195000.0,0.0,0.0,61.05
5321,美而快,2021-11-04,2021-11-05,,,3.79,1.28,0.0,49.38,-2.74,117000.0,0.0,0.0,20.81
3491,昇達科,2021-11-05,2021-11-09,,,5.96,1.41,0.0,87.15,39.43,542100.0,0.0,0.0,23.19
3675,德微,2021-10-28,2021-11-11,,,-2.12,2.41,-7.53,89.75,32.690000000000005,334300.0,-380000.0,0.0,123.18
2498,宏達電,2021-10-28,2021-11-12,,,46.99,2.8,-0.05,93.12,47.3,-3906069.0,0.0,0.0,-26.43
4968,立積,2021-11-02,2021-11-12,,,-2.35,2.65,-6.27,69.29,20.82,218281.0,-22000.0,0.0,-53.23
6441,廣錠,2021-11-12,2021-11-15,,,-2.76,0.66,-4.32,82.15,26.39,-53000.0,0.0,0.0,-27.65
5227,立凱-KY,2021-11-11,2021-11-16,,,16.32,1.38,-0.28,70.62,13.58,72193.0,0.0,0.0,19.91
3491,昇達科,2021-11-11,2021-11-17,,,19.13,1.78,0.0,84.91,34.88,-44201.0,0.0,0.0,41.54
1611,中電,2021-11-12,2021-11-18,,,2.43,1.85,-2.17,79.07,16.619999999999997,578000.0,0.0,0.0,0.14
6441,廣錠,2021-11-17,2021-11-18,,,-1.47,0.44,-4.06,75.68,23.369999999999997,-7000.0,0.0,0.0,-27.65
6118,建達,2021-11-18,2021-11-19,,,-0.74,-0.13,-0.4,80.09,52.17,612030.0,0.0,0.0,17.74
5351,鈺創,2021-11-09,2021-11-23,,,13.58,0.71,-8.68,90.67,46.92,-6413900.0,0.0,0.0,106.01
3419,譁裕,2021-11-23,2021-11-26,,,8.47,-1.68,-4.16,98.94,48.57,519000.0,0.0,0.0,29.61
8121,越峰,2021-11-15,2021-11-29,,,14.23,-1.74,0.0,57.03,0.27999999999999997,-275000.0,0.0,0.0,38.76
1721,三晃,2021-11-16,2021-11-30,,,11.79,-1.5,-3.42,73.46,24.19,-2229950.0,0.0,0.0,39.28
3228,金麗科,2021-11-19,2021-12-01,,,-3.67,-1.3,-9.52,85.59,20.46,958000.0,-1000.0,0.0,-45.8
3419,譁裕,2021-11-30,2021-12-01,,,-5.95,0.91,-9.55,80.87,26.02,175850.0,0.0,0.0,29.61
3508,位速,2021-11-18,2021-12-02,,,1.79,-0.65,-10.99,81.64,45.269999999999996,611840.0,0.0,0.0,110.01
6523,達爾膚,2021-12-01,2021-12-02,,,0.56,0.79,0.0,81.09,24.94,253000.0,0.0,0.0,80.47
3046,建碁,2021-12-02,2021-12-03,,,-7.29,-0.16,-6.97,85.21,34.050000000000004,156000.0,0.0,0.0,112.12
3672,康聯訊,2021-12-02,2021-12-03,,,-4.76,-0.16,-7.35,80.68,31.740000000000002,62000.0,0.0,0.0,-25.14
5236,凌陽創新,2021-12-01,2021-12-07,,,4.59,1.2,-0.05,63.64,4.6,-9940.0,0.0,0.0,-11.43
3444,利機,2021-11-29,2021-12-08,,,4.28,2.91,-1.11,83.55,34.33,41000.0,0.0,0.0,12.4
3016,嘉晶,2021-11-26,2021-12-10,,,-0.39,2.63,-3.23,77.1,27.089999999999996,4855000.0,0.0,0.0,38.31
3672,康聯訊,2021-12-07,2021-12-13,,,11.05,-0.16,0.0,72.3,18.93,4000.0,0.0,0.0,-25.14
8121,越峰,2021-12-03,2021-12-15,,,-2.21,-0.21,-0.41,70.14,4.54,-785000.0,0.0,0.0,38.76
2497,怡利電,2021-12-03,2021-12-17,,,17.53,0.79,0.0,85.87,35.809999999999995,2582000.0,0.0,0.0,49.81
3294,英濟,2021-12-08,2021-12-20,,,-8.31,-0.78,-15.27,87.21,38.16,-82965.0,0.0,0.0,-15.05
6514,芮特-KY,2021-12-17,2021-12-21,,,-2.13,-0.13,-3.99,90.84,37.019999999999996,70000.0,0.0,0.0,23.72
2405,輔信,2021-12-20,2021-12-22,,,4.08,0.89,-0.61,79.36,25.919999999999998,916000.0,0.0,0.0,42.26
5245,智晶,2021-12-10,2021-12-22,,,4.38,0.14,0.0,86.42,48.78,321000.0,0.0,0.0,6.54
6235,華孚,2021-12-13,2021-12-23,,,15.36,1.14,-4.65,92.11,41.15,5119150.0,0.0,0.0,34.85
2405,輔信,2021-12-23,2021-12-27,,,2.42,0.57,-1.08,75.95,23.799999999999997,1174970.0,0.0,0.0,42.26
3508,位速,2021-12-21,2022-01-03,,,11.52,2.71,-0.35,62.32,7.46,-812050.0,0.0,0.0,45.83
6118,建達,2021-12-17,2022-01-03,,,14.26,2.57,-5.84,78.1,30.43,1053000.0,0.0,0.0,50.14
6158,禾昌,2022-01-04,2022-01-05,,,-1.82,-0.14,-3.27,91.67,34.56,1114000.0,0.0,0.0,-5.47
2406,國碩,2021-12-22,2022-01-06,,,-5.68,3.04,-10.95,84.86,20.51,13853314.0,0.0,0.0,-17.6
3687,歐買尬,2021-12-22,2022-01-07,,,7.19,1.92,-1.36,90.31,46.129999999999995,1242990.0,0.0,0.0,29.77
8440,綠電,2022-01-07,2022-01-10,,,19.16,0.38,0.0,80.44,19.82,0.0,0.0,0.0,21.84
3491,昇達科,2021-12-27,2022-01-11,,,-8.97,1.33,-15.16,70.18,11.29,-440975.0,0.0,0.0,46.58
6111,光聚晶電,2022-01-03,2022-01-11,,,0.58,0.1,-6.91,76.33,19.28,219000.0,0.0,0.0,47.43
6158,禾昌,2022-01-06,2022-01-14,,,-13.07,0.2,-14.59,88.01,27.1,776000.0,0.0,0.0,-5.47
8440,綠電,2022-01-11,2022-01-14,,,-24.48,0.64,-28.36,86.61,37.18,-1000.0,0.0,0.0,9.06
4755,三福,2022-01-05,2022-01-19,,,-12.49,-1.47,-14.78,85.25,33.129999999999995,521000.0,0.0,0.0,88.99
2323,中環,2022-01-10,2022-01-20,,,-3.88,-0.11,-8.21,91.56,26.97,1962769.0,-8000.0,0.0,-2.94
2359,所羅門,2022-01-11,2022-01-20,,,-11.11,-0.37,-10.99,88.34,24.23,105000.0,0.0,0.0,2.02
4946,辣椒,2022-01-14,2022-01-25,,,-21.01,-3.82,-20.73,68.25,18.78,4000.0,0.0,0.0,46.59
8450,霹靂,2022-01-20,2022-02-10,,,8.37,0.66,-11.62,42.7,-17.22,-323950.0,0.0,0.0,12.04
8454,富邦媒,2022-02-10,2022-02-22,,,-2.62,-2.01,-10.31,5.31,-24.9,-251192.0,-11000.0,0.0,23.62
3219,倚強科,2022-02-11,2022-02-23,,,-1.25,-1.39,0.0,86.4,25.569999999999997,-12000.0,0.0,0.0,1288.53
1529,樂事綠能,2022-02-10,2022-02-24,,,-0.71,-4.05,-5.71,77.78,38.83,3545900.0,0.0,0.0,112.5
2745,五福,2022-02-25,2022-03-01,,,-4.71,1.39,-6.8,92.2,46.54,-5000.0,0.0,0.0,10.07
2497,怡利電,2022-02-16,2022-03-03,,,16.31,-1.62,0.0,73.78,14.32,1213000.0,0.0,0.0,61.87
3066,李洲,2022-02-22,2022-03-04,,,-6.23,-1.29,-5.91,85.58,41.410000000000004,8100.0,0.0,0.0,-16.29
8440,綠電,2022-02-18,2022-03-07,,,-11.14,-5.77,-6.01,77.42,23.76,-236000.0,0.0,0.0,12.54
5301,寶得利,2022-03-04,2022-03-08,,,-23.68,-5.14,-21.93,79.68,41.89,0.0,0.0,0.0,-23.85
2745,五福,2022-03-03,2022-03-10,,,-12.83,-2.79,-15.74,78.12,23.87,1000.0,0.0,0.0,10.07
5321,美而快,2022-02-23,2022-03-10,,,-0.06,-3.44,-8.21,88.89,21.62,321930.0,0.0,0.0,17.63
5301,寶得利,2022-03-10,2022-03-11,,,16.46,-0.97,0.0,62.15,6.17,-1000.0,0.0,0.0,-23.85
2743,山富,2022-03-01,2022-03-15,,,-3.44,-5.42,-13.74,79.91,32.67,54000.0,0.0,0.0,-15.4
2497,怡利電,2022-03-07,2022-03-17,,,-3.21,1.72,-9.01,55.92,4.2299999999999995,-455000.0,0.0,0.0,61.87
1435,中福,2022-03-08,2022-03-18,,,18.54,3.92,0.0,69.99,25.46,-7000.0,0.0,0.0,-6.6
2024,志聯,2022-03-11,2022-03-23,,,5.91,2.87,-6.57,71.3,21.09,172969.0,0.0,0.0,-2.1
4804,F-大略,2022-03-23,2022-03-31,,,24.61,-0.18,0.0,77.34,24.64,-13000.0,0.0,0.0,15.71
1432,大魯閣,2022-03-28,2022-04-06,,,-11.17,0.02,-14.79,68.27,20.02,103959.0,0.0,0.0,12.21
5321,美而快,2022-03-30,2022-04-13,,,0.99,-2.45,-2.13,46.58,1.17,-385085.0,0.0,0.0,9.74
6241,易通展,2022-03-30,2022-04-13,,,3.47,-2.45,-10.47,81.75,26.72,-66000.0,0.0,0.0,1965.77
3011,今皓,2022-03-31,2022-04-14,,,16.11,-2.5,-0.6,80.5,30.69,115000.0,0.0,0.0,52.0
8440,綠電,2022-03-29,2022-04-14,,,16.66,-1.69,0.0,64.37,16.11,-139000.0,0.0,0.0,6.45
5603,陸海,2022-04-06,2022-04-18,,,13.21,-3.53,0.0,85.99,30.03,2026890.0,0.0,0.0,25.16
1453,大將,2022-04-14,2022-04-20,,,-0.73,-0.56,-1.39,90.91,42.63,-66000.0,0.0,0.0,139455.26
4148,全宇生技-KY,2022-04-20,2022-04-21,,,3.04,-0.11,-0.16,72.63,20.06,-623990.0,0.0,0.0,107.56
5309,系統電,2022-04-18,2022-04-21,,,-0.27,1.37,-2.46,54.24,0.75,-1703000.0,0.0,0.0,53.32
4133,亞諾法,2022-04-15,2022-04-29,,,-13.98,-2.4,-13.68,85.56,56.779999999999994,347224.0,0.0,0.0,3.53
4736,泰博,2022-04-18,2022-05-04,,,-1.75,-1.94,-14.62,96.94,36.26,862806.0,-26000.0,0.0,31.04
6598,ABC-KY,2022-04-21,2022-05-04,,,-12.27,-3.27,-23.59,76.36,29.060000000000002,-644217.0,0.0,0.0,-35.49
4133,亞諾法,2022-05-03,2022-05-05,,,-12.37,1.2,-12.65,49.68,3.35,458000.0,0.0,0.0,3.53
4148,全宇生技-KY,2022-05-04,2022-05-05,,,-2.95,0.79,-3.55,49.91,3.9,84000.0,0.0,0.0,107.56
6492,生華科,2022-05-04,2022-05-06,,,-6.96,-0.95,-8.61,56.49,-2.19,36000.0,0.0,0.0,66.0
1760,寶齡,2022-04-25,2022-05-10,,,-16.33,-3.36,-22.37,71.2,23.24,-4446980.0,0.0,0.0,26.68
4106,雃博,2022-04-29,2022-05-10,,,-14.58,-3.2,-17.99,60.78,5.06,122000.0,0.0,0.0,-11.89
8087,麗升能源,2022-05-05,2022-05-12,,,10.01,-6.47,-2.51,95.45,28.33,148000.0,0.0,0.0,769.86
1453,大將,2022-05-05,2022-05-17,,,17.87,-3.83,-1.95,67.71,18.740000000000002,107000.0,0.0,0.0,139455.26
6241,易通展,2022-05-10,2022-05-20,,,-13.28,0.52,-26.27,66.21,5.62,55000.0,0.0,0.0,856.81
4804,F-大略,2022-05-17,2022-05-24,,,13.34,-0.57,-3.15,27.53,-23.77,754000.0,0.0,0.0,-23.23
4116,明基醫,2022-05-12,2022-05-26,,,13.19,2.26,-10.22,69.63,20.91,-10981.0,0.0,0.0,149.71
6113,亞矽,2022-05-17,2022-05-27,,,35.78,1.32,0.0,88.08,37.96,-54751.0,0.0,0.0,76.1
2482,連宇,2022-05-23,2022-05-31,,,0.09,4.04,-11.88,91.41,45.92,-5047.0,0.0,0.0,93.9
2743,山富,2022-05-23,2022-06-02,,,24.46,2.47,0.0,33.71,-10.530000000000001,281000.0,0.0,0.0,-47.48
3535,晶彩科,2022-05-24,2022-06-08,,,6.49,4.46,-0.21,83.73,30.34,176665.0,0.0,0.0,132.97
3466,德晉,2022-06-02,2022-06-09,,,-11.48,0.45,-10.67,86.35,26.979999999999997,630000.0,0.0,0.0,-7.43
8068,全達,2022-06-08,2022-06-09,,,-0.9,-0.27,-2.2,93.89,25.75,0.0,0.0,0.0,350.18
1453,大將,2022-05-26,2022-06-10,,,34.65,3.13,0.0,70.68,15.39,1968000.0,0.0,0.0,0.0
1524,耿鼎,2022-05-27,2022-06-13,,,10.26,-1.15,0.0,72.95,24.08,2330750.0,0.0,0.0,89.37
